date,item_id,price,item_count
2019-10-22,62,5.7,0.0
2021-07-24,80,53.98,0.0
2020-09-10,16,3.21,0.0
2021-04-21,58,13.66,0.0
2019-09-17,94,5.71,0.0
2021-12-24,46,6.89,0.0
2019-06-06,25,6.23,2.0
2020-07-07,10,21.13,0.0
2019-07-06,15,18.78,0.0
2019-03-15,90,7.71,0.0
2019-03-27,99,5.32,0.0
2021-09-18,28,15.23,0.0
2019-09-24,80,53.98,0.0
2021-11-11,35,4.36,0.0
2019-07-08,94,5.71,0.0
2020-04-27,95,19.04,0.0
2020-06-30,41,6.01,0.0
2021-10-05,64,16.09,0.0
2021-07-08,4,26.42,43.0
2020-04-09,49,1.39,2.0
2019-07-11,99,5.32,0.0
2019-05-26,82,5.45,0.0
2020-07-31,33,20.8,0.0
2020-10-29,10,21.13,0.0
2021-08-17,46,6.89,1.0
2021-06-15,89,3.06,1.0
2021-11-15,18,18.82,7.0
2020-04-30,4,26.42,53.0
2021-05-30,41,6.01,0.0
2019-06-07,16,3.21,322.0
2021-02-20,7,8.1,0.0
2021-04-11,10,21.13,0.0
2019-06-09,88,16.06,0.0
2021-09-07,58,13.66,0.0
2019-09-08,23,10.86,11.0
2020-02-02,87,7.22,0.0
2019-06-08,51,17.55,0.0
2020-03-26,3,29.22,2.0
2021-03-25,22,19.05,0.0
2021-07-22,14,3.9,0.0
2021-10-24,49,1.39,1.0
2019-03-27,68,8.7,2.0
2020-11-12,20,7.95,0.0
2021-07-04,45,23.43,2.0
2019-06-30,44,5.5,1.0
2020-10-18,50,26.37,0.0
2020-11-14,14,3.9,0.0
2020-11-10,7,8.1,0.0
2020-09-18,64,16.09,0.0
2019-05-26,89,3.06,3.0
2021-02-16,15,18.78,0.0
2021-12-08,30,5.08,0.0
2020-07-09,4,26.42,44.0
2021-03-06,11,19.48,0.0
2021-12-05,28,15.23,0.0
2021-05-21,92,3.23,0.0
2019-06-24,47,8.01,0.0
2019-02-07,58,13.66,0.0
2021-03-03,23,10.86,1.0
2020-11-08,54,6.51,0.0
2019-03-10,61,18.53,0.0
2019-11-27,11,19.48,1.0
2019-04-22,11,19.48,0.0
2019-01-18,6,5.61,0.0
2021-01-23,28,15.23,0.0
2020-01-24,100,2.48,0.0
2021-04-07,31,5.62,0.0
2020-02-05,13,4.18,5.0
2020-07-23,51,17.55,0.0
2019-03-07,18,18.82,0.0
2020-06-11,81,5.11,0.0
2020-05-09,49,1.39,3.0
2020-09-12,13,4.18,44.0
2019-09-01,42,2.91,2.0
2020-10-19,19,2.89,97.0
2019-03-30,44,5.5,0.0
2021-12-22,18,18.82,12.0
2021-04-24,41,6.01,0.0
2019-01-01,63,3.74,0.0
2021-03-09,13,4.18,20.0
2019-06-03,32,3.86,0.0
2019-02-04,66,6.31,0.0
2020-09-01,90,7.71,1.0
2019-06-06,71,3.98,0.0
2019-06-21,76,17.93,74.0
2021-03-07,83,8.55,0.0
2021-03-24,46,6.89,0.0
2021-08-27,53,7.87,0.0
2019-12-07,49,1.39,2.0
2020-05-02,79,3.75,0.0
2019-04-25,72,6.53,0.0
2019-03-08,45,23.43,4.0
2021-10-08,98,5.0,0.0
2020-08-10,98,5.0,0.0
2020-09-23,90,7.71,1.0
2019-10-15,19,2.89,101.0
2021-02-14,24,7.91,0.0
2021-07-27,13,4.18,29.0
2021-03-31,19,2.89,214.0
2021-08-31,74,4.11,0.0
2019-01-16,3,29.22,1.0
2019-07-15,49,1.39,1.0
2021-05-17,43,7.13,0.0
2020-04-03,20,7.95,0.0
2020-01-28,40,22.67,0.0
2020-02-14,94,5.71,0.0
2020-08-06,73,5.16,8.0
2019-02-12,93,12.44,0.0
2021-03-02,54,6.51,0.0
2020-01-07,73,5.16,0.0
2021-01-12,18,18.82,0.0
2021-04-18,73,5.16,4.0
2020-07-11,54,6.51,0.0
2019-12-12,14,3.9,0.0
2019-08-12,87,7.22,0.0
2020-02-13,86,6.5,0.0
2021-01-26,64,16.09,0.0
2021-09-09,22,19.05,0.0
2021-10-10,17,6.21,0.0
2020-01-03,4,26.42,25.0
2020-12-22,84,19.77,0.0
2019-08-01,60,15.69,0.0
2020-07-04,39,19.03,0.0
2019-11-08,87,7.22,0.0
2020-12-12,83,8.55,0.0
2020-11-06,99,5.32,0.0
2021-10-10,83,8.55,0.0
2020-06-30,11,19.48,0.0
2019-02-05,66,6.31,0.0
2019-05-07,70,16.28,0.0
2021-11-13,48,11.82,0.0
2019-04-11,63,3.74,0.0
2019-12-04,45,23.43,2.0
2021-11-28,91,15.46,0.0
2021-06-01,39,19.03,0.0
2021-04-13,92,3.23,0.0
2019-10-27,78,2.99,0.0
2021-05-29,27,26.21,1.0
2019-05-17,62,5.7,0.0
2020-03-10,17,6.21,0.0
2019-11-28,11,19.48,0.0
2020-08-11,6,5.61,0.0
2020-07-29,54,6.51,0.0
2019-11-10,61,18.53,0.0
2021-04-07,47,8.01,0.0
2021-02-09,49,1.39,3.0
2021-10-05,9,3.91,64.0
2021-02-16,72,6.53,0.0
2021-07-21,83,8.55,0.0
2019-03-18,94,5.71,0.0
2019-06-01,10,21.13,0.0
2019-02-04,43,7.13,0.0
2019-03-31,64,16.09,0.0
2020-03-10,20,7.95,0.0
2020-02-23,6,5.61,0.0
2021-02-06,90,7.71,0.0
2020-06-28,2,15.09,0.0
2021-11-24,21,23.23,6.0
2020-09-24,39,19.03,0.0
2020-05-20,44,5.5,0.0
2020-05-06,66,6.31,0.0
2019-01-26,67,7.0,30.0
2019-04-02,79,3.75,0.0
2021-04-03,19,2.89,370.0
2019-06-07,38,10.8,0.0
2020-09-30,37,7.36,0.0
2021-09-14,11,19.48,0.0
2021-02-25,59,23.37,39.0
2020-04-11,94,5.71,0.0
2020-12-15,16,3.21,0.0
2021-04-09,22,19.05,0.0
2019-11-11,53,7.87,0.0
2021-08-17,99,5.32,0.0
2020-11-19,65,20.02,0.0
2019-12-24,29,2.43,0.0
2019-11-02,81,5.11,0.0
2020-02-07,76,17.93,56.0
2019-05-18,44,5.5,0.0
2019-08-20,63,3.74,0.0
2020-04-13,48,11.82,0.0
2020-05-08,83,8.55,0.0
2021-09-15,37,7.36,0.0
2019-01-02,95,19.04,0.0
2021-04-03,100,2.48,0.0
2021-10-12,83,8.55,0.0
2021-09-14,78,2.99,0.0
2020-08-27,93,12.44,0.0
2020-02-08,55,6.63,0.0
2021-02-10,93,12.44,0.0
2019-09-26,86,6.5,0.0
2020-04-08,41,6.01,0.0
2019-08-24,39,19.03,0.0
2020-09-19,40,22.67,0.0
2021-01-14,18,18.82,0.0
2019-11-06,29,2.43,0.0
2019-03-31,4,26.42,24.0
2019-09-13,73,5.16,1.0
2019-03-06,39,19.03,0.0
2019-12-29,12,4.87,9.0
2021-11-27,70,16.28,0.0
2019-05-16,41,6.01,0.0
2020-06-28,24,7.91,0.0
2021-10-25,6,5.61,0.0
2020-11-16,1,6.71,0.0
2019-07-08,79,3.75,1.0
2021-07-30,3,29.22,2.0
2019-06-24,92,3.23,0.0
2021-03-01,37,7.36,1.0
2019-10-26,6,5.61,0.0
2021-05-06,9,3.91,103.0
2019-03-17,6,5.61,0.0
2020-05-28,20,7.95,0.0
2021-04-06,72,6.53,0.0
2021-11-11,22,19.05,0.0
2020-04-30,97,28.65,0.0
2019-08-13,86,6.5,0.0
2020-09-11,20,7.95,0.0
2021-06-08,19,2.89,274.0
2020-08-25,81,5.11,0.0
2021-05-23,24,7.91,0.0
2020-08-12,3,29.22,3.0
2020-11-01,89,3.06,2.0
2019-08-09,58,13.66,0.0
2020-11-29,75,5.6,0.0
2019-04-02,22,19.05,0.0
2020-05-23,23,10.86,17.0
2019-12-18,94,5.71,0.0
2019-10-08,68,8.7,1.0
2020-02-14,62,5.7,0.0
2019-01-16,58,13.66,1.0
2019-06-22,80,53.98,1.0
2019-02-07,36,21.14,0.0
2019-11-08,18,18.82,0.0
2020-05-14,61,18.53,0.0
2021-01-01,40,22.67,0.0
2021-02-11,89,3.06,3.0
2019-03-09,72,6.53,0.0
2019-10-15,52,5.68,0.0
2019-04-11,5,6.07,0.0
2020-02-22,35,4.36,0.0
2019-12-05,93,12.44,0.0
2019-09-29,60,15.69,0.0
2019-01-26,33,20.8,0.0
2020-09-07,11,19.48,0.0
2019-09-13,14,3.9,0.0
2021-04-20,30,5.08,0.0
2020-08-21,16,3.21,0.0
2020-09-26,27,26.21,0.0
2019-04-15,24,7.91,0.0
2021-12-03,97,28.65,0.0
2020-02-09,98,5.0,0.0
2019-08-26,5,6.07,0.0
2021-09-01,73,5.16,3.0
2019-10-11,77,7.7,0.0
2020-12-16,69,26.04,0.0
2020-10-11,5,6.07,1.0
2019-01-15,22,19.05,0.0
2020-07-27,95,19.04,0.0
2020-08-20,80,53.98,0.0
2021-04-03,32,3.86,0.0
2020-08-01,45,23.43,5.0
2021-02-01,45,23.43,2.0
2019-02-06,21,23.23,10.0
2019-05-10,28,15.23,0.0
2020-04-25,21,23.23,14.0
2020-10-02,75,5.6,0.0
2021-03-18,48,11.82,0.0
2019-02-13,68,8.7,1.0
2021-01-24,19,2.89,77.0
2019-12-06,53,7.87,0.0
2019-07-09,7,8.1,0.0
2021-02-27,58,13.66,0.0
2020-12-28,56,28.75,8.0
2019-01-19,44,5.5,1.0
2021-03-05,69,26.04,1.0
2020-01-17,68,8.7,0.0
2019-08-22,98,5.0,0.0
2020-05-05,41,6.01,0.0
2019-11-25,91,15.46,0.0
2019-07-07,93,12.44,1.0
2021-01-30,53,7.87,0.0
2021-01-24,52,5.68,0.0
2019-09-01,82,5.45,0.0
2021-04-09,75,5.6,0.0
2020-08-01,57,3.93,0.0
2020-06-11,69,26.04,0.0
2019-11-15,35,4.36,0.0
2019-05-01,15,18.78,0.0
2019-08-05,12,4.87,8.0
2019-01-28,61,18.53,0.0
2020-04-01,54,6.51,0.0
2020-02-19,29,2.43,0.0
2020-10-17,51,17.55,0.0
2021-11-12,89,3.06,3.0
2019-08-20,25,6.23,1.0
2021-05-26,32,3.86,0.0
2021-11-06,93,12.44,0.0
2019-03-19,6,5.61,0.0
2020-02-16,11,19.48,0.0
2021-06-03,96,21.93,0.0
2020-08-24,37,7.36,0.0
2020-05-05,14,3.9,0.0
2020-10-25,15,18.78,0.0
2020-11-19,21,23.23,11.0
2019-07-11,20,7.95,0.0
2020-08-17,12,4.87,2.0
2021-11-06,96,21.93,0.0
2021-12-10,89,3.06,0.0
2019-03-03,71,3.98,0.0
2019-04-01,93,12.44,0.0
2019-10-11,61,18.53,0.0
2021-07-15,61,18.53,0.0
2019-02-06,73,5.16,1.0
2019-11-23,7,8.1,0.0
2019-09-10,89,3.06,0.0
2020-11-08,31,5.62,0.0
2020-08-30,100,2.48,0.0
2020-10-01,41,6.01,0.0
2020-02-23,11,19.48,0.0
2020-05-20,29,2.43,0.0
2019-02-06,18,18.82,0.0
2021-05-24,70,16.28,0.0
2020-09-21,80,53.98,0.0
2019-07-10,61,18.53,0.0
2020-07-19,69,26.04,0.0
2021-02-05,99,5.32,0.0
2021-04-03,94,5.71,0.0
2019-07-07,47,8.01,0.0
2019-08-22,100,2.48,0.0
2021-06-18,64,16.09,0.0
2021-10-29,47,8.01,0.0
2021-01-24,10,21.13,0.0
2019-11-07,35,4.36,0.0
2019-05-08,52,5.68,0.0
2021-02-19,83,8.55,0.0
2019-11-22,76,17.93,65.0
2021-12-11,9,3.91,90.0
2019-11-27,62,5.7,0.0
2019-01-31,51,17.55,0.0
2020-12-10,36,21.14,0.0
2019-08-08,2,15.09,0.0
2020-05-28,96,21.93,0.0
2020-10-10,56,28.75,25.0
2020-09-16,65,20.02,0.0
2021-07-22,64,16.09,0.0
2021-03-09,53,7.87,0.0
2021-06-08,72,6.53,0.0
2020-03-22,51,17.55,0.0
2021-01-30,61,18.53,0.0
2020-05-15,53,7.87,0.0
2021-11-27,84,19.77,0.0
2021-06-06,99,5.32,1.0
2020-12-23,55,6.63,0.0
2021-05-18,34,27.47,0.0
2020-05-20,3,29.22,4.0
2020-08-07,55,6.63,0.0
2019-01-06,30,5.08,0.0
2021-01-11,10,21.13,0.0
2021-08-11,54,6.51,0.0
2021-11-03,61,18.53,0.0
2020-07-26,53,7.87,0.0
2020-04-12,3,29.22,3.0
2020-12-24,31,5.62,0.0
2019-12-28,86,6.5,0.0
2021-11-15,81,5.11,0.0
2019-01-17,6,5.61,0.0
2021-10-24,38,10.8,49.0
2021-08-18,72,6.53,0.0
2020-04-16,74,4.11,0.0
2019-02-12,67,7.0,17.0
2019-12-27,6,5.61,0.0
2019-09-26,4,26.42,39.0
2021-06-25,20,7.95,0.0
2021-01-06,82,5.45,0.0
2019-08-12,53,7.87,0.0
2019-12-23,75,5.6,1.0
2020-05-10,71,3.98,0.0
2020-02-29,50,26.37,0.0
2021-08-13,39,19.03,0.0
2020-08-20,7,8.1,0.0
2019-04-25,51,17.55,0.0
2019-05-20,36,21.14,0.0
2019-11-14,76,17.93,54.0
2019-09-09,90,7.71,1.0
2020-07-08,31,5.62,1.0
2019-05-12,82,5.45,0.0
2021-08-10,60,15.69,0.0
2020-06-18,79,3.75,0.0
2021-06-10,58,13.66,0.0
2020-12-21,70,16.28,0.0
2021-01-23,32,3.86,0.0
2020-06-08,51,17.55,0.0
2021-01-02,75,5.6,0.0
2021-11-09,26,7.55,0.0
2019-03-24,39,19.03,0.0
2021-12-19,98,5.0,0.0
2019-09-16,42,2.91,1.0
2021-01-17,86,6.5,0.0
2019-04-05,12,4.87,13.0
2021-06-14,67,7.0,7.0
2021-12-04,79,3.75,0.0
2019-06-08,22,19.05,0.0
2021-07-04,41,6.01,0.0
2019-04-15,41,6.01,0.0
2019-11-26,80,53.98,0.0
2019-12-10,24,7.91,0.0
2021-05-11,89,3.06,1.0
2020-06-07,13,4.18,12.0
2020-08-08,93,12.44,0.0
2019-04-28,61,18.53,0.0
2019-02-28,35,4.36,0.0
2021-08-28,19,2.89,396.0
2021-04-17,72,6.53,0.0
2019-05-02,28,15.23,0.0
2019-09-14,94,5.71,0.0
2019-05-25,3,29.22,4.0
2019-08-04,61,18.53,0.0
2020-01-14,42,2.91,2.0
2021-10-03,24,7.91,0.0
2019-01-11,9,3.91,0.0
2020-06-29,83,8.55,0.0
2021-01-19,96,21.93,0.0
2020-11-14,26,7.55,1.0
2019-09-26,93,12.44,0.0
2020-06-22,48,11.82,0.0
2020-10-09,31,5.62,0.0
2021-08-24,57,3.93,0.0
2020-10-19,96,21.93,0.0
2021-02-23,99,5.32,0.0
2020-04-28,19,2.89,190.0
2020-06-23,16,3.21,0.0
2020-03-26,58,13.66,0.0
2021-05-11,71,3.98,0.0
2020-03-25,21,23.23,6.0
2021-08-15,90,7.71,2.0
2020-02-24,35,4.36,0.0
2021-11-27,60,15.69,0.0
2021-10-28,71,3.98,1.0
2019-09-15,50,26.37,1.0
2019-03-15,84,19.77,0.0
2021-09-25,90,7.71,2.0
2019-05-09,28,15.23,0.0
2021-03-06,73,5.16,8.0
2021-01-30,87,7.22,0.0
2020-12-02,57,3.93,0.0
2020-02-19,39,19.03,0.0
2020-10-22,18,18.82,0.0
2019-10-15,75,5.6,0.0
2021-12-28,29,2.43,0.0
2021-01-20,22,19.05,0.0
2021-01-01,48,11.82,0.0
2020-05-02,82,5.45,0.0
2019-03-14,30,5.08,0.0
2020-01-29,86,6.5,0.0
2020-06-05,10,21.13,0.0
2020-02-11,39,19.03,0.0
2019-09-03,28,15.23,0.0
2019-01-08,87,7.22,0.0
2021-04-28,13,4.18,35.0
2021-02-18,52,5.68,0.0
2020-06-17,96,21.93,0.0
2019-05-30,1,6.71,0.0
2021-03-26,94,5.71,0.0
2021-12-08,80,53.98,0.0
2020-05-08,66,6.31,0.0
2020-10-15,55,6.63,0.0
2020-01-19,52,5.68,0.0
2021-03-15,21,23.23,5.0
2021-12-19,18,18.82,5.0
2021-10-06,8,24.98,0.0
2020-04-17,47,8.01,0.0
2019-04-08,40,22.67,0.0
2020-08-18,60,15.69,0.0
2019-08-18,34,27.47,0.0
2020-08-28,79,3.75,0.0
2019-12-26,35,4.36,1.0
2021-03-12,34,27.47,0.0
2021-01-22,71,3.98,0.0
2021-11-04,90,7.71,3.0
2019-05-02,68,8.7,1.0
2021-06-18,52,5.68,0.0
2021-11-18,39,19.03,0.0
2020-09-16,57,3.93,0.0
2019-11-02,31,5.62,0.0
2020-03-09,16,3.21,104.0
2021-08-08,42,2.91,0.0
2021-06-14,96,21.93,0.0
2021-12-07,58,13.66,0.0
2020-07-21,75,5.6,0.0
2019-12-26,92,3.23,0.0
2020-06-06,13,4.18,27.0
2021-05-04,14,3.9,0.0
2021-05-02,85,4.02,0.0
2019-04-12,63,3.74,0.0
2021-05-03,4,26.42,30.0
2020-02-27,46,6.89,0.0
2021-05-20,5,6.07,0.0
2019-10-26,100,2.48,0.0
2020-06-12,32,3.86,0.0
2019-11-13,72,6.53,0.0
2019-06-21,30,5.08,0.0
2021-02-18,18,18.82,0.0
2020-03-14,1,6.71,0.0
2019-12-13,96,21.93,0.0
2019-01-12,14,3.9,0.0
2019-07-14,8,24.98,0.0
2019-01-10,11,19.48,0.0
2019-09-16,58,13.66,0.0
2021-12-06,47,8.01,0.0
2020-03-29,59,23.37,27.0
2021-07-22,35,4.36,0.0
2019-09-16,30,5.08,0.0
2019-11-14,15,18.78,0.0
2021-08-19,60,15.69,0.0
2020-06-21,65,20.02,0.0
2020-01-04,66,6.31,0.0
2021-02-19,66,6.31,0.0
2019-12-26,42,2.91,0.0
2021-04-21,16,3.21,0.0
2020-10-23,81,5.11,0.0
2021-12-15,91,15.46,0.0
2021-02-15,13,4.18,29.0
2019-12-23,93,12.44,0.0
2019-04-14,92,3.23,1.0
2021-07-08,1,6.71,0.0
2019-05-24,93,12.44,0.0
2021-06-24,51,17.55,0.0
2020-10-10,1,6.71,0.0
2021-04-18,12,4.87,1.0
2021-01-27,56,28.75,13.0
2021-12-28,30,5.08,0.0
2019-04-13,16,3.21,279.0
2019-01-05,59,23.37,30.0
2021-08-15,17,6.21,0.0
2021-08-14,15,18.78,0.0
2019-06-18,74,4.11,0.0
2021-05-23,17,6.21,0.0
2021-08-15,78,2.99,0.0
2021-11-22,2,15.09,0.0
2019-09-27,45,23.43,2.0
2021-05-03,53,7.87,0.0
2021-06-07,84,19.77,0.0
2021-01-05,35,4.36,1.0
2020-07-31,53,7.87,0.0
2019-12-19,34,27.47,0.0
2021-03-24,77,7.7,0.0
2019-03-27,54,6.51,0.0
2020-05-28,6,5.61,0.0
2019-06-08,89,3.06,2.0
2021-03-04,26,7.55,0.0
2021-01-14,12,4.87,3.0
2020-08-24,52,5.68,0.0
2020-05-05,32,3.86,0.0
2021-01-17,92,3.23,0.0
2021-07-09,60,15.69,0.0
2019-04-24,26,7.55,1.0
2021-04-10,83,8.55,0.0
2021-12-17,12,4.87,5.0
2021-06-24,40,22.67,0.0
2021-03-30,99,5.32,0.0
2021-09-01,1,6.71,0.0
2019-08-20,45,23.43,3.0
2021-10-04,56,28.75,10.0
2019-06-23,71,3.98,1.0
2019-05-23,34,27.47,0.0
2019-01-04,31,5.62,0.0
2020-05-04,4,26.42,31.0
2021-12-26,2,15.09,0.0
2019-12-24,94,5.71,0.0
2021-06-30,44,5.5,0.0
2021-10-21,86,6.5,0.0
2020-01-14,30,5.08,0.0
2020-07-31,54,6.51,0.0
2019-05-30,59,23.37,48.0
2021-11-05,11,19.48,0.0
2020-03-05,79,3.75,0.0
2020-03-13,67,7.0,43.0
2020-12-21,2,15.09,0.0
2020-01-20,59,23.37,31.0
2021-10-22,67,7.0,9.0
2019-12-31,46,6.89,0.0
2021-10-09,85,4.02,0.0
2021-09-09,57,3.93,0.0
2019-06-05,41,6.01,0.0
2021-10-31,37,7.36,0.0
2019-07-21,41,6.01,0.0
2021-12-22,32,3.86,0.0
2020-09-24,83,8.55,0.0
2020-04-01,35,4.36,0.0
2019-08-18,65,20.02,0.0
2019-09-24,91,15.46,0.0
2019-07-18,78,2.99,0.0
2019-02-20,96,21.93,0.0
2019-03-09,64,16.09,1.0
2021-12-22,70,16.28,0.0
2019-02-28,93,12.44,0.0
2020-12-31,46,6.89,0.0
2019-09-27,100,2.48,0.0
2019-11-20,5,6.07,0.0
2020-06-03,94,5.71,0.0
2019-11-12,56,28.75,13.0
2020-03-22,56,28.75,11.0
2021-04-25,16,3.21,0.0
2020-07-03,54,6.51,0.0
2020-12-22,81,5.11,0.0
2020-08-12,66,6.31,0.0
2021-04-24,77,7.7,0.0
2020-12-31,45,23.43,3.0
2021-09-18,70,16.28,0.0
2019-01-04,94,5.71,0.0
2019-02-10,95,19.04,0.0
2020-10-03,40,22.67,0.0
2021-04-28,50,26.37,0.0
2019-04-24,29,2.43,0.0
2019-02-22,67,7.0,36.0
2019-05-26,51,17.55,0.0
2021-10-26,77,7.7,0.0
2020-04-11,78,2.99,0.0
2019-04-26,33,20.8,0.0
2019-03-17,74,4.11,0.0
2019-10-30,95,19.04,0.0
2021-10-24,55,6.63,0.0
2019-05-20,38,10.8,0.0
2021-12-17,27,26.21,0.0
2021-12-08,98,5.0,0.0
2020-12-09,10,21.13,0.0
2021-09-25,34,27.47,0.0
2019-09-16,11,19.48,0.0
2021-04-01,99,5.32,0.0
2021-11-11,60,15.69,0.0
2020-04-22,46,6.89,0.0
2019-10-08,66,6.31,0.0
2021-02-23,70,16.28,0.0
2019-06-18,18,18.82,0.0
2021-03-29,87,7.22,0.0
2021-04-12,25,6.23,0.0
2019-02-10,6,5.61,0.0
2021-11-10,17,6.21,0.0
2020-06-19,57,3.93,0.0
2020-03-17,11,19.48,0.0
2021-06-25,9,3.91,117.0
2019-08-27,52,5.68,0.0
2020-10-22,46,6.89,0.0
2019-05-28,54,6.51,0.0
2019-12-08,87,7.22,0.0
2019-01-21,12,4.87,2.0
2020-11-28,71,3.98,0.0
2020-08-02,58,13.66,0.0
2019-07-12,19,2.89,273.0
2021-07-02,34,27.47,0.0
2020-11-04,73,5.16,1.0
2021-01-26,51,17.55,0.0
2020-07-10,99,5.32,0.0
2019-07-04,5,6.07,0.0
2019-01-23,4,26.42,12.0
2020-09-22,74,4.11,0.0
2020-09-22,48,11.82,0.0
2020-05-14,4,26.42,56.0
2020-07-26,70,16.28,0.0
2019-11-22,40,22.67,0.0
2021-06-22,71,3.98,0.0
2020-05-26,15,18.78,0.0
2019-09-11,29,2.43,0.0
2021-11-25,57,3.93,0.0
2020-06-07,92,3.23,0.0
2019-10-20,19,2.89,94.0
2020-09-08,61,18.53,0.0
2019-04-07,92,3.23,0.0
2020-12-05,87,7.22,0.0
2019-10-24,88,16.06,1.0
2021-08-07,44,5.5,1.0
2020-12-27,54,6.51,0.0
2019-12-21,95,19.04,0.0
2019-01-03,84,19.77,0.0
2020-11-28,66,6.31,0.0
2020-11-13,67,7.0,5.0
2020-01-09,39,19.03,0.0
2020-12-16,44,5.5,0.0
2020-07-28,3,29.22,0.0
2019-06-18,56,28.75,31.0
2020-10-13,76,17.93,37.0
2020-12-15,82,5.45,0.0
2021-05-26,62,5.7,0.0
2021-08-23,11,19.48,0.0
2021-09-16,8,24.98,0.0
2021-07-18,7,8.1,0.0
2019-03-29,39,19.03,0.0
2019-11-28,94,5.71,0.0
2019-12-03,45,23.43,2.0
2020-10-28,80,53.98,0.0
2019-01-20,19,2.89,54.0
2019-01-25,21,23.23,7.0
2020-10-07,14,3.9,0.0
2021-09-23,84,19.77,0.0
2020-06-28,80,53.98,0.0
2021-11-24,51,17.55,0.0
2019-09-05,72,6.53,0.0
2019-06-05,61,18.53,0.0
2020-05-31,66,6.31,0.0
2019-07-22,13,4.18,9.0
2021-10-12,4,26.42,19.0
2020-12-08,51,17.55,0.0
2020-07-22,29,2.43,0.0
2020-09-13,12,4.87,3.0
2019-12-25,70,16.28,0.0
2020-06-02,13,4.18,16.0
2020-01-08,45,23.43,1.0
2020-04-09,47,8.01,0.0
2019-09-07,56,28.75,30.0
2020-06-22,68,8.7,2.0
2019-10-02,64,16.09,0.0
2021-11-22,68,8.7,0.0
2021-04-22,82,5.45,0.0
2021-07-21,88,16.06,0.0
2021-01-10,51,17.55,0.0
2021-03-14,81,5.11,0.0
2019-05-05,68,8.7,2.0
2021-08-02,69,26.04,0.0
2021-05-15,95,19.04,0.0
2021-01-12,59,23.37,29.0
2019-12-03,32,3.86,0.0
2019-09-11,58,13.66,1.0
2019-08-22,15,18.78,0.0
2020-12-08,3,29.22,0.0
2020-05-11,63,3.74,1.0
2019-11-09,35,4.36,0.0
2020-10-31,68,8.7,0.0
2021-12-27,93,12.44,0.0
2019-12-04,16,3.21,117.0
2020-03-31,31,5.62,0.0
2021-04-11,40,22.67,0.0
2019-05-23,93,12.44,0.0
2021-08-28,9,3.91,117.0
2021-02-15,82,5.45,0.0
2019-03-01,65,20.02,0.0
2020-01-31,81,5.11,0.0
2020-06-26,6,5.61,0.0
2021-09-01,22,19.05,0.0
2020-07-10,91,15.46,0.0
2019-01-11,21,23.23,11.0
2019-02-05,17,6.21,0.0
2019-11-03,49,1.39,4.0
2020-07-23,88,16.06,0.0
2020-08-31,68,8.7,0.0
2019-04-26,16,3.21,284.0
2020-02-15,43,7.13,0.0
2021-12-03,29,2.43,3.0
2019-11-12,44,5.5,0.0
2020-09-25,96,21.93,0.0
2021-07-14,6,5.61,0.0
2019-08-26,77,7.7,0.0
2021-02-15,28,15.23,0.0
2020-07-02,8,24.98,0.0
2019-01-14,54,6.51,0.0
2019-03-30,48,11.82,0.0
2020-10-03,1,6.71,0.0
2019-12-16,75,5.6,0.0
2019-07-22,98,5.0,0.0
2021-11-19,24,7.91,0.0
2021-03-26,19,2.89,320.0
2021-08-17,40,22.67,0.0
2021-06-24,4,26.42,41.0
2021-03-28,97,28.65,0.0
2021-12-17,15,18.78,0.0
2021-01-31,58,13.66,0.0
2019-02-18,95,19.04,0.0
2019-08-17,7,8.1,0.0
2020-06-13,74,4.11,0.0
2020-03-01,81,5.11,0.0
2019-04-04,100,2.48,0.0
2020-09-11,5,6.07,0.0
2021-11-19,20,7.95,0.0
2021-01-25,52,5.68,0.0
2021-05-29,42,2.91,0.0
2021-01-04,30,5.08,0.0
2021-09-21,6,5.61,0.0
2019-07-09,100,2.48,0.0
2020-07-04,54,6.51,0.0
2021-06-09,99,5.32,0.0
2021-08-17,6,5.61,0.0
2019-04-16,24,7.91,0.0
2019-02-15,29,2.43,0.0
2019-07-19,75,5.6,0.0
2021-07-28,61,18.53,1.0
2019-03-23,69,26.04,0.0
2020-03-29,17,6.21,0.0
2021-10-16,75,5.6,0.0
2019-06-08,17,6.21,0.0
2020-06-16,73,5.16,7.0
2021-09-08,10,21.13,0.0
2020-10-16,95,19.04,0.0
2019-12-26,66,6.31,0.0
2020-05-16,38,10.8,0.0
2021-11-27,51,17.55,0.0
2021-10-08,39,19.03,0.0
2021-05-27,63,3.74,0.0
2019-09-27,6,5.61,0.0
2021-06-01,5,6.07,0.0
2021-11-15,80,53.98,0.0
2020-12-13,90,7.71,2.0
2021-03-18,25,6.23,2.0
2020-07-29,40,22.67,0.0
2019-04-13,79,3.75,0.0
2021-08-04,44,5.5,0.0
2021-05-07,41,6.01,0.0
2020-09-22,10,21.13,0.0
2021-04-07,81,5.11,0.0
2021-03-02,3,29.22,1.0
2020-06-27,57,3.93,0.0
2021-02-09,34,27.47,0.0
2021-10-27,16,3.21,0.0
2020-11-21,45,23.43,2.0
2020-08-27,64,16.09,0.0
2020-10-09,99,5.32,0.0
2021-11-28,58,13.66,0.0
2020-04-26,34,27.47,0.0
2019-07-25,28,15.23,0.0
2019-12-20,15,18.78,0.0
2019-11-30,75,5.6,0.0
2020-02-19,13,4.18,6.0
2019-05-16,28,15.23,0.0
2019-07-06,24,7.91,0.0
